Node,Community,Name
615,2.0,T_160518_8_4
616,4.0,T_160518_8_5
617,0.0,T_160518_8_6
618,2.0,T_160518_9_1
619,2.0,T_160518_10_1
620,0.0,T_160518_10_3
621,4.0,T_160518_10_4
622,4.0,T_160518_11_1
623,6.0,T_160518_12_1
624,2.0,T_160518_12_2
625,1.0,T_160518_12_3
626,0.0,T_160518_12_4
627,6.0,T_160518_13_1
628,4.0,T_160518_13_2
629,6.0,T_160520_1_1
630,6.0,T_160520_1_2
631,0.0,T_160520_1_3
632,0.0,T_160520_1_4
633,2.0,T_160520_2_1
634,0.0,T_160520_2_2
635,2.0,T_160520_3_1
636,2.0,T_160520_3_2
637,0.0,T_160520_4_1
638,2.0,T_160520_4_3
639,2.0,T_160520_5_1
640,1.0,T_160520_5_2
641,2.0,T_160520_5_3
642,6.0,T_160520_7_1
643,2.0,T_160520_9_1
644,0.0,T_160520_9_2
645,1.0,T_160520_9_3
646,1.0,T_160520_9_4
647,1.0,T_160520_9_5
648,6.0,T_160520_9_6
649,1.0,T_160520_9_7
650,4.0,T_160520_10_1
651,1.0,T_160520_10_2
652,0.0,T_160520_10_3
653,4.0,T_160520_10_4
654,2.0,T_160520_10_5
655,0.0,T_160520_11_1
656,1.0,T_160520_11_2
657,6.0,T_160520_12_1
658,0.0,T_160524_2_1
659,0.0,T_160524_3_1
660,0.0,T_160524_3_2
661,0.0,T_160524_3_3
662,1.0,T_160524_3_4
663,7.0,T_160524_3_5
664,7.0,T_160524_3_6
665,6.0,T_160524_4_1
666,2.0,T_160524_4_2
667,0.0,T_160524_4_3
668,0.0,T_160524_5_1
669,1.0,T_160524_5_2
670,0.0,T_160524_5_3
671,3.0,T_160524_5_4
672,1.0,T_160524_5_5
673,2.0,T_160524_7_1
674,5.0,T_160524_7_2
675,2.0,T_160524_7_3
676,1.0,T_160524_7_4
677,6.0,T_160524_7_6
678,6.0,T_160524_7_7
679,0.0,T_160524_8_1
680,2.0,T_160524_9_1
681,2.0,T_160524_12_1
682,5.0,T_160524_13_1
683,5.0,T_160524_14_1
684,1.0,T_160524_14_2
685,0.0,T_160527_1_1
686,2.0,T_160527_1_2
687,2.0,T_160527_1_3
688,3.0,T_160527_1_4
689,5.0,T_160527_3_1
690,1.0,T_160527_4_1
691,2.0,T_160527_5_1
692,0.0,T_160527_5_2
693,1.0,T_160527_5_3
694,3.0,T_160527_5_4
695,2.0,T_160527_5_5
696,0.0,T_160527_6_1
697,1.0,T_160527_6_2
698,3.0,T_160527_7_1
699,1.0,T_160527_7_2
700,6.0,T_160527_7_3
701,4.0,T_160527_7_4
702,2.0,T_160527_8_1
703,5.0,T_160527_8_2
704,2.0,T_160527_10_1
705,2.0,T_160527_11_1
706,4.0,T_160527_11_2
707,2.0,T_160527_12_2
708,6.0,T_160527_13_1
709,3.0,T_160527_13_2
710,5.0,T_160527_13_3
711,0.0,T_160527_13_4
712,4.0,T_160527_13_6
713,2.0,T_160527_14_1
714,1.0,T_160527_14_2
715,1.0,T_160527_14_3
716,5.0,T_160527_14_4
717,6.0,T_160527_15_1
718,3.0,T_160527_15_2
719,6.0,T_160527_16_1
720,0.0,T_160527_17_1
721,1.0,T_160527_17_2
722,6.0,T_160527_17_3
723,1.0,T_160527_18_1
724,4.0,T_160527_19_1
725,1.0,T_160527_19_2
726,1.0,T_160527_19_3
727,5.0,T_160527_19_4
728,4.0,T_160607_1_1
729,0.0,T_160607_1_2
730,4.0,T_160607_2_1
731,0.0,T_160607_2_2
732,2.0,T_160607_2_3
733,2.0,T_160607_2_4
734,1.0,T_160607_4_1
735,2.0,T_160607_6_1
736,1.0,T_160607_6_2
737,2.0,T_160607_6_3
738,1.0,T_160607_6_4
739,4.0,T_160607_6_5
740,2.0,T_160607_7_1
741,1.0,T_160607_7_2
742,6.0,T_160607_7_3
743,2.0,T_160607_7_4
744,0.0,T_160607_8_1
745,5.0,T_160607_9_1
746,0.0,T_160607_9_2
747,6.0,T_160607_10_1
748,1.0,T_160607_10_3
749,2.0,T_160607_11_2
750,0.0,T_160607_11_3
751,5.0,T_160607_11_4
752,1.0,T_160607_12_1
753,4.0,T_160607_13_1
754,1.0,T_160607_13_2
755,5.0,T_160607_13_3
756,0.0,T_160607_14_1
757,2.0,T_160607_15_1
758,2.0,T_160607_16_1
759,2.0,T_160607_16_2
760,3.0,T_160607_17_1
761,2.0,T_160607_17_2
762,1.0,T_160607_17_3
763,0.0,T_160607_17_4
764,4.0,T_160607_18_1
765,0.0,T_160607_18_2
766,2.0,T_160607_18_3
767,1.0,T_160607_18_4
768,0.0,T_160610_21_1_complemented
769,6.0,T_160610_HuCxBG_1_1
770,1.0,T_160610_HuCxBG_1_2
771,1.0,T_160610_HuCxBG_2_1
772,4.0,T_160610_HuCxBG_2_2_complemented
773,3.0,T_160610_HuCxBG_2_3_complemented
774,2.0,T_160610_HuCxBG_3_1_compemented
775,0.0,T_160610_HuCxBG_3_2_compemented
776,1.0,T_160610_HuCxBG_6_1
777,2.0,T_160610_HuCxBG_6_2
778,2.0,T_160610_HuCxBG_7_1
779,7.0,T_160610_HuCxBG_7_2_complemented
780,0.0,T_160610_HuCxBG_8_1
781,0.0,T_160610_HuCxBG_8_2
782,0.0,T_160610_HuCxBG_8_3_complemented
783,5.0,T_160610_HuCxBG_8_4_complemented
784,3.0,T_160610_HuCxBG_8_5_complemented
785,2.0,T_160610_HuCxBG_8_6_complemented
786,2.0,T_160610_HuCxBG_9_1
787,6.0,T_160610_HuCxBG_9_2_complemented
788,0.0,T_160610_HuCxBG_9_3_complemented
789,3.0,T_160610_HuCxBG_10_1
790,1.0,T_160610_HuCxBG_11_1
791,2.0,T_160610_HuCxBG_11_2
792,4.0,T_160610_HuCxBG_11_3
793,4.0,T_160610_HuCxBG_12_1
794,2.0,T_160610_HuCxBG_15_1_complemented
795,5.0,T_160610_HuCxBG_15_2_complemented
796,3.0,T_160610_HuCxBG_15_3_complemented
797,0.0,T_160610_HuCxBG_16_1
798,0.0,T_160610_HuCxBG_16_2
799,0.0,T_160610_HuCxBG_16_3_complemented
800,5.0,T_160610_HuCxBG_16_4_complemented
801,5.0,T_160610_HuCxBG_17_1_compemented
802,2.0,T_160610_HuCxBG_18_1
803,4.0,T_160610_HuCxBG_19_1
804,1.0,T_160610_HuCxBG_20_1
805,1.0,T_160610_HuCxBG_22_1
806,1.0,T_160610_HuCxBG_22_2_complemented
807,2.0,T_160610_HuCxBG_22_3_complemented
808,2.0,T_160610_HuCxBG_22_4_complemented
809,3.0,T_160610_HuCxBG_22_5_complemented
810,0.0,T_160610_HuCxBG_22_6_complemented
811,2.0,T_160610_HuCxBG_23_1
812,1.0,T_160610_HuCxBG_23_2_complemented
813,4.0,T_160610_HuCxBG_23_3_complemented
814,1.0,T_160617_HuCxBG_1_1_corrected
815,1.0,T_160617_HuCxBG_2_1
816,1.0,T_160617_HuCxBG_2_2_corrected
817,2.0,T_160617_HuCxBG_3_1
818,2.0,T_160617_HuCxBG_4_1
819,6.0,T_160617_HuCxBG_4_2
820,4.0,T_160617_HuCxBG_5_1
821,1.0,T_160617_HuCxBG_5_2_complemented
822,3.0,T_160617_HuCxBG_6_1
823,2.0,T_160617_HuCxBG_7_1
824,4.0,T_160617_HuCxBG_7__complemented
825,2.0,T_160704_1_1
826,0.0,T_160704_1_2
827,5.0,T_160704_3_1
828,2.0,T_160704_4_1
829,2.0,T_160704_4_2
830,5.0,T_160704_5_1
831,4.0,T_160704_5_2
832,1.0,T_160704_5_3
833,0.0,T_160704_5_4
834,2.0,T_160704_7_1
835,1.0,T_160705_0_1
836,2.0,T_160705_0_2
837,3.0,T_160705_0_3
838,3.0,T_160705_0_4
839,6.0,T_160705_0_5
840,6.0,T_160705_0_6
841,7.0,T_160705_1_1
842,0.0,T_160705_1_2
843,2.0,T_160705_1_3
844,7.0,T_160705_2_1
845,1.0,T_160705_3_2
846,1.0,T_160705_3_3
847,5.0,T_160705_3_4
848,0.0,T_160705_4_1
849,2.0,T_160705_5_1
850,0.0,T_160705_6_1
851,2.0,T_160705_6_2
852,5.0,T_160705_7_3
853,1.0,T_160705_7_5
854,1.0,T_160705_7_6
855,2.0,T_160705_8_1
856,3.0,T_160705_8_2
857,2.0,T_160705_8_3
858,2.0,T_160705_9_2
859,5.0,T_160705_9_3
860,3.0,T_160705_9_4
861,2.0,T_160705_9_5
862,0.0,T_160705_9_6
863,5.0,T_160705_11_1
864,1.0,T_160705_12_1
865,5.0,T_160705_12_2
866,3.0,T_160705_12_3
867,6.0,T_160705_12_4
868,0.0,T_160705_13_2
869,2.0,T_160705_14_1
870,2.0,T_160705_14_2
871,0.0,T_160705_14_3
872,3.0,T_160705_15_1
873,1.0,T_160705_15_2
874,1.0,T_160705_15_3
875,5.0,T_160705_16_1
876,5.0,T_160705_16_2
877,3.0,T_160705_16_3
878,1.0,T_160705_16_4
879,3.0,T_160705_17_1
880,5.0,T_160705_17_2
881,2.0,T_160705_17_3
882,0.0,T_160705_17_4
883,5.0,T_160708_2_1
884,0.0,T_160708_8_1
885,0.0,T_160708_8_2_corrected
886,1.0,T_160708_10_1
888,1.0,T_160708_12_1
889,5.0,T_160708_19_1
890,4.0,T_160708_20_1
891,1.0,T_160708_20_2
892,6.0,T_160708_22_1
893,3.0,T_160708_22_2
894,0.0,T_160708_22_3
895,0.0,T_160708_22_4
896,4.0,T_160708_24_1
897,6.0,T_160708_26_1
898,1.0,T_160708_26_2
899,0.0,T_160708_HuCxBG_0_1
900,0.0,T_160708_HuCxBG_0_2
901,6.0,T_160708_HuCxBG_1_1
902,3.0,T_160708_HuCxBG_1_2
903,3.0,T_160708_HuCxBG_4_1
904,1.0,T_160708_HuCxBG_5_1
905,1.0,T_160708_HuCxBG_6_1
906,2.0,T_160708_HuCxBG_7_1
907,4.0,T_160708_HuCxBG_7_2
908,0.0,T_160708_HuCxBG_9_1
909,2.0,T_160708_HuCxBG_11_1
910,2.0,T_160708_HuCxBG_13_1
911,0.0,T_160708_HuCxBG_13_2
912,5.0,T_160708_HuCxBG_13_3
913,1.0,T_160708_HuCxBG_13_4
914,0.0,T_160708_HuCxBG_13_5
915,4.0,T_160708_HuCxBG_14_1
916,4.0,T_160708_HuCxBG_15_1
917,2.0,T_160708_HuCxBG_16_1
918,1.0,T_160708_HuCxBG_16_2
919,1.0,T_160708_HuCxBG_16_3
920,1.0,T_160708_HuCxBG_16_4
921,6.0,T_160708_HuCxBG_17_1
922,2.0,T_160708_HuCxBG_18_1
923,2.0,T_160708_HuCxBG_21_1
924,1.0,T_160708_HuCxBG_23_1
925,4.0,T_160708_HuCxBG_23_2
926,3.0,T_160708_HuCxBG_23_3
927,1.0,T_160708_HuCxBG_25_1
928,6.0,T_160714_1_1
929,0.0,T_160714_1_2
930,4.0,T_160714_1_3
931,2.0,T_160714_1_4
932,2.0,T_160714_1_5
933,2.0,T_160714_2_1
934,1.0,T_160714_2_2
935,3.0,T_160714_3_1
936,2.0,T_160714_3_2
937,0.0,T_160714_4_1
938,2.0,T_160714_6_1
939,2.0,T_160714_7_1
940,1.0,T_160714_8_1
941,1.0,T_160714_9_1
942,4.0,T_160714_10_1
943,1.0,T_160714_11_1
944,0.0,T_160714_12_1
945,4.0,T_160714_12_2
946,6.0,T_160714_12_3
947,3.0,T_160714_13_1
948,2.0,T_160714_13_2
949,0.0,T_160714_13_3
950,1.0,T_160714_14_1
951,2.0,T_160714_16_1
952,3.0,T_160714_16_2
953,6.0,T_160721_8_1
954,1.0,T_160721_8_2
955,8.0,T_160721_8_3
957,3.0,T_160721_17_2
958,5.0,T_160721_17_3
959,4.0,T_160721_17_4
960,1.0,T_160721_17_5
961,4.0,T_160721_HuCxBG_0_1
962,1.0,T_160721_HuCxBG_0_2_complemented
963,1.0,T_160721_HuCxBG_0_3_complemented
964,0.0,T_160721_HuCxBG_1_1
965,4.0,T_160721_HuCxBG_2_1
966,2.0,T_160721_HuCxBG_3_1
967,1.0,T_160721_HuCxBG_4_1
968,1.0,T_160721_HuCxBG_4_2
969,5.0,T_160721_HuCxBG_4_3_complemented
970,3.0,T_160721_HuCxBG_5_1
971,4.0,T_160721_HuCxBG_5_2_complemented
972,2.0,T_160721_HuCxBG_6_1
973,0.0,T_160721_HuCxBG_6_2
974,0.0,T_160721_HuCxBG_6_2_corrected
975,4.0,T_160721_HuCxBG_6_3_complemented
976,0.0,T_160721_HuCxBG_7_1
977,2.0,T_160721_HuCxBG_7_2
978,4.0,T_160721_HuCxBG_9_1_complemented
979,2.0,T_160721_HuCxBG_10_1
980,1.0,T_160721_HuCxBG_11_1_complemented
981,0.0,T_160721_HuCxBG_12_1
983,4.0,T_160721_HuCxBG_13_1
984,2.0,T_160721_HuCxBG_14_1
985,4.0,T_160721_HuCxBG_14_2_complemented
986,1.0,T_160721_HuCxBG_15_1
987,1.0,T_160721_HuCxBG_15_2
988,1.0,T_160721_HuCxBG_15_3
989,1.0,T_160721_HuCxBG_18_1
990,7.0,T_160721_HuCxBG_19_1
991,7.0,T_160721_HuCxBG_20_2
992,4.0,T_160721_HuCxBG_21_1
993,0.0,T_160809_0_1
994,3.0,T_160809_1_1
995,0.0,T_160809_1_2
996,1.0,T_160809_1_3
997,0.0,T_160809_1_4
998,4.0,T_160809_1_5
999,2.0,T_160809_2_1
1000,6.0,T_160809_2_2
1001,0.0,T_160809_3_1
1002,4.0,T_160809_3_2
1003,3.0,T_160809_3_3
1004,6.0,T_160809_4_1
1005,4.0,T_160809_4_2
1006,3.0,T_160809_4_3
1007,2.0,T_160809_4_4
1008,1.0,T_160809_4_5
1009,1.0,T_160809_4_6
1010,5.0,T_160809_5_1
1011,5.0,T_160809_5_2
1012,4.0,T_160809_6_1
1013,1.0,T_160809_8_1
1014,2.0,T_160809_8_2
1015,4.0,T_160809_8_3
1016,3.0,T_160809_10_1
1017,6.0,T_160809_11_1
1018,2.0,T_160809_11_3
1019,2.0,T_160809_12_1
1020,2.0,T_160809_13_1
1021,2.0,T_160809_14_1
1022,4.0,T_160809_14_2
1024,0.0,T_160809_15_1
1025,0.0,T_160809_16_1
1026,2.0,T_160809_16_2
1027,4.0,T_160809_16_3
1028,0.0,T_160809_16_4
1029,6.0,T_160809_17_1
1030,4.0,T_160809_18_1
1031,1.0,T_160809_18_2
1032,4.0,T_160809_18_3
1033,2.0,T_160809_19_1
1034,2.0,T_160809_19_2
1035,2.0,T_160809_19_3
1036,2.0,T_160809_19_4
1037,6.0,T_160809_20_1
1038,0.0,T_160809_20_3
1039,5.0,T_160809_20_5
1040,2.0,T_160809_21_1
1041,2.0,T_160809_22_2
1042,4.0,T_160812_0_1
1043,2.0,T_160812_0_2
1044,0.0,T_160812_1_1
1045,1.0,T_160812_2_1
1046,4.0,T_160812_4_1
1047,1.0,T_160812_5_1
1048,1.0,T_160812_5_3
1049,0.0,T_160812_5_4
1050,2.0,T_160812_5_5
1051,0.0,T_160812_6_1
1052,5.0,T_160812_6_2
1053,2.0,T_160812_7_1
1054,0.0,T_160812_7_2
1055,1.0,T_160812_7_3
1056,0.0,T_160812_8_1
1057,3.0,T_160812_9_1
1058,5.0,T_160812_9_2
1059,2.0,T_160812_9_3
1060,1.0,T_160812_9_4
1061,0.0,T_160812_9_5
1062,0.0,T_160812_10_1
1063,1.0,T_160812_12_1
1064,2.0,T_160812_12_2
1065,1.0,T_160812_12_3
1066,1.0,T_160812_13_1
1067,1.0,T_160812_13_2
1068,6.0,T_160812_14_1
1069,1.0,T_160812_14_2
1070,3.0,T_160812_14_3
1071,2.0,T_160812_14_4
1072,0.0,T_160812_14_5
1073,0.0,T_160812_14_6
1074,2.0,T_160812_16_1
1075,5.0,T_160812_16_2
1076,1.0,T_160812_17_1
1077,0.0,T_160812_18_1
1078,4.0,T_160812_19_1
1079,2.0,T_160812_21_1
1080,1.0,T_160812_22_1
1081,4.0,T_160812_23_1
1082,0.0,T_160812_23_2
1083,0.0,T_160812_23_3
1084,0.0,T_160812_23_4
1085,1.0,T_160812_23_5
1086,2.0,T_160812_23_6
1087,4.0,T_160812_23_7
1088,6.0,T_160812_24_1
1089,2.0,T_160812_24_2
1090,2.0,T_160819_8_1
1091,3.0,T_160905_0_1
1092,3.0,T_160905_0_2
1093,4.0,T_160905_0_3
1094,1.0,T_160905_0_4
1095,5.0,T_160905_1
1096,3.0,T_160905_2_1
1097,2.0,T_160905_3_1
1098,3.0,T_160905_3_2
1099,3.0,T_160905_4_1
1100,1.0,T_160905_5_1
1101,5.0,T_160905_6_1
1102,1.0,T_160905_6_2
1103,2.0,T_160905_7_2
1104,4.0,T_160905_7_3
1105,3.0,T_160905_7_4
1106,1.0,T_160905_7_5
1107,4.0,T_160906_1_1
1108,1.0,T_160906_1_2
1109,0.0,T_160906_1_3
1110,4.0,T_160906_3_1
1111,2.0,T_160906_4_1
1112,4.0,T_160906_4_2
1113,2.0,T_160906_4_3
1114,4.0,T_160906_5_1
1115,2.0,T_160906_7_1
1116,4.0,T_160906_8_1
1117,0.0,T_160906_9_1
1118,6.0,T_160906_10_1
1119,1.0,T_160906_10_2
1120,6.0,T_160906_11_1
1121,2.0,T_160906_12_1
1122,1.0,T_160906_15_1
1123,1.0,T_160906_15_2
1124,2.0,T_160913_10_1
1125,2.0,T_160913_10_2
1126,4.0,T_160913_10_3
1127,2.0,T_160913_HuCxBG_0_1
1128,1.0,T_160913_HuCxBG_0_2
1129,5.0,T_160913_HuCxBG_1_1
1130,0.0,T_160913_HuCxBG_1_2
1131,2.0,T_160913_HuCxBG_1_3
1132,1.0,T_160913_HuCxBG_1_4
1133,3.0,T_160913_HuCxBG_1_5
1134,4.0,T_160913_HuCxBG_1_6
1135,1.0,T_160913_HuCxBG_2_1
1136,6.0,T_160913_HuCxBG_2_2
1137,2.0,T_160913_HuCxBG_2_3
1138,2.0,T_160913_HuCxBG_3_1
1139,0.0,T_160913_HuCxBG_5_1
1140,0.0,T_160913_HuCxBG_5_2
1141,6.0,T_160913_HuCxBG_7_1
1142,0.0,T_160913_HuCxBG_8_1
1143,1.0,T_160913_HuCxBG_8_2
1144,0.0,T_160913_HuCxBG_11_1
1145,1.0,T_160913_HuCxBG_12_1
1146,0.0,T_160913_HuCxBG_12_2
1147,0.0,T_160913_HuCxBG_12_3
1148,3.0,T_160920_0_2
1149,1.0,T_160920_0_3
1150,1.0,T_160920_1_1
1151,6.0,T_160920_1_2
1152,2.0,T_160920_2_1
1153,2.0,T_160920_3_1
1154,1.0,T_160920_3_2
1155,1.0,T_160920_4_1
1156,3.0,T_160920_4_2
1157,2.0,T_160920_4_3
1158,6.0,T_160920_4_4
1159,2.0,T_160920_5_1
1160,1.0,T_160920_6_1
1161,5.0,T_160920_6_2
1162,4.0,T_160920_8_1
1163,1.0,T_160920_8_2
1164,2.0,T_160920_9_1
1165,6.0,T_160920_10_1
1166,2.0,T_160920_10_2
1167,0.0,T_160920_11_1
1168,5.0,T_160920_11_2
1169,6.0,T_160920_12_1
1170,4.0,T_160920_13_1
1171,1.0,T_160920_13_2
1172,2.0,T_160920_14_1
1173,5.0,T_160920_15_1
1174,2.0,T_160920_15_2
1175,2.0,T_160920_15_3
1176,4.0,T_160920_15_4
1177,2.0,T_160920_17_1
1178,2.0,T_160920_17_2
1179,2.0,T_160920_18_1
1180,0.0,T_160920_18_2
1181,4.0,T_160920_18_3
1182,2.0,T_160920_18_4
1183,5.0,T_160920_19_1
1184,4.0,T_160920_20_1
1185,2.0,T_160920_20_2
1186,1.0,T_160920_20_3
1187,0.0,T_160920_22_1
1188,1.0,T_160920_23_1
1189,5.0,T_160920_23_2
1190,6.0,T_160920_23_3
1191,0.0,T_160920_24_1
1192,6.0,T_160927_3_1
1193,4.0,T_160927_7_1
1194,4.0,T_160927_7_2
1195,1.0,T_160927_7_3
1196,6.0,T_160927_26_1
1197,5.0,T_160927_26_2
1198,1.0,T_160927_HuCxBG_Erk_0_1
1199,2.0,T_160927_HuCxBG_Erk_0_2
1200,2.0,T_160927_HuCxBG_Erk_0_3
1201,3.0,T_160927_HuCxBG_Erk_1_1
1202,3.0,T_160927_HuCxBG_Erk_1_2
1203,5.0,T_160927_HuCxBG_Erk_1_3
1204,1.0,T_160927_HuCxBG_Erk_1_4
1205,6.0,T_160927_HuCxBG_Erk_2_1
1206,5.0,T_160927_HuCxBG_Erk_4_1
1207,3.0,T_160927_HuCxBG_Erk_4_2
1208,7.0,T_160927_HuCxBG_Erk_4_3
1209,0.0,T_160927_HuCxBG_Erk_4_4
1210,3.0,T_160927_HuCxBG_Erk_4_5
1211,0.0,T_160927_HuCxBG_Erk_5_1
1212,1.0,T_160927_HuCxBG_Erk_6_1
1213,2.0,T_160927_HuCxBG_Erk_8_1
1214,1.0,T_160927_HuCxBG_Erk_8_2
1215,2.0,T_160927_HuCxBG_Erk_10_1
1216,1.0,T_160927_HuCxBG_Erk_10_2
1217,5.0,T_160927_HuCxBG_Erk_10_3
1218,0.0,T_160927_HuCxBG_Erk_10_4_projects_spinalcord
1219,2.0,T_160927_HuCxBG_Erk_11_1
1220,2.0,T_160927_HuCxBG_Erk_13_1
1221,0.0,T_160927_HuCxBG_Erk_14_1
1222,4.0,T_160927_HuCxBG_Erk_14_2
1223,2.0,T_160927_HuCxBG_Erk_14_3
1224,1.0,T_160927_HuCxBG_Erk_14_4
1225,2.0,T_160927_HuCxBG_Erk_15_1
1226,0.0,T_160927_HuCxBG_Erk_15_2_SC_projection
1227,0.0,T_160927_HuCxBG_Erk_15_3
1228,0.0,T_160927_HuCxBG_Erk_15_4
1229,4.0,T_160927_HuCxBG_Erk_15_5
1230,0.0,T_160927_HuCxBG_Erk_15_6
1231,6.0,T_160927_HuCxBG_Erk_16_1
1232,2.0,T_160927_HuCxBG_Erk_16_2
1233,0.0,T_160927_HuCxBG_Erk_16_3
1234,1.0,T_160927_HuCxBG_Erk_19_1
1235,1.0,T_160927_HuCxBG_Erk_19_2
1236,4.0,T_160927_HuCxBG_Erk_20_1
1237,4.0,T_160927_HuCxBG_Erk_21_1
1238,1.0,T_160927_HuCxBG_Erk_21_2
1239,0.0,T_160927_HuCxBG_Erk_21_3
1240,4.0,T_160927_HuCxBG_Erk_22_1
1241,0.0,T_160927_HuCxBG_Erk_23_1
1242,6.0,T_160927_HuCxBG_Erk_23_2
1243,2.0,T_160927_HuCxBG_Erk_24_1
1244,6.0,T_160927_HuCxBG_Erk_25_1
1245,1.0,T_160927_HuCxBG_Erk_25_2
1246,4.0,T_160927_HuCxBG_Erk_25_3
1247,6.0,T_161005_0_1
1248,0.0,T_161005_3_1
1249,2.0,T_161005_HuCxBG_erk_2_1
1250,1.0,T_161005_HuCxBG_erk_2_2
1251,1.0,T_161005_HuCxBG_erk_2_3
1252,1.0,T_161005_HuCxBG_erk_5_1
1253,2.0,T_161005_HuCxBG_erk_7_1
1254,1.0,T_161005_HuCxBG_erk_8_1
1255,0.0,T_161005_HuCxBG_erk_9_1
1256,2.0,T_161005_HuCxBG_erk_9_2
1257,2.0,T_161005_HuCxBG_erk_9_3
1258,5.0,T_161005_HuCxBG_erk_9_4
1259,5.0,T_161005_HuCxBG_erk_9_5
1260,1.0,T_161005_HuCxBG_erk_10_1
1261,1.0,T_161005_HuCxBG_erk_11_1
1262,2.0,T_161005_HuCxBG_erk_11_2
1263,0.0,T_161005_HuCxBG_erk_12_1
1264,0.0,T_161005_HuCxBG_erk_12_2
1265,2.0,T_161005_HuCxBG_erk_13_1
1266,6.0,T_161005_HuCxBG_erk_13_2
1267,2.0,T_161005_HuCxBG_erk_14_1
1268,2.0,T_161005_HuCxBG_erk_14_2
1269,4.0,T_161005_HuCxBG_erk_14_3
1270,1.0,T_161005_HuCxBG_erk_15_1
1271,0.0,T_161005_HuCxBG_erk_15_2
1272,1.0,T_161005_HuCxBG_erk_15_3
1273,2.0,T_161005_HuCxBG_erk_15_4
1274,2.0,T_161010_1_1
1275,2.0,T_161010_1_2
1277,1.0,T_161010_3_2
1278,2.0,T_161010_4_1
1279,5.0,T_161010_4_2
1280,2.0,T_161010_4_3
1281,1.0,T_161010_5_1
1283,1.0,T_161010_6_1
1284,1.0,T_161010_6_2
1285,6.0,T_161010_6_3
1286,2.0,T_161010_6_4
1287,5.0,T_161010_6_5
1288,2.0,T_161010_6_6
1289,5.0,T_161010_7_1
1290,4.0,T_161010_8_1
1291,2.0,T_161010_10_1
1292,3.0,T_161010_11_1
1293,0.0,T_161010_11_2
1294,2.0,T_161010_11_3
1295,5.0,T_161010_11_4
1296,3.0,T_161010_11_6
1297,4.0,T_161010_12_1
1298,1.0,T_161010_12_2
1299,6.0,T_161010_13_1
1300,1.0,T_161010_14_1
1301,1.0,T_161010_14_2
1302,1.0,T_161010_14_3
1303,7.0,T_161010_14_4
1304,1.0,T_161010_14_5
1305,1.0,T_161010_15_1
1306,0.0,T_161010_15_2
1307,1.0,T_161010_16_1
1308,0.0,T_161010_16_2
1309,6.0,T_161010_16_6
1310,2.0,T_161010_17_1
1311,2.0,T_161010_18_1
1312,1.0,T_161010_19_1
1313,7.0,T_161010_19_2
1314,2.0,T_161019_0_1
1315,1.0,T_161019_1_1
1316,7.0,T_161019_1_2
1317,0.0,T_161019_1_3
1318,1.0,T_161019_2_1
1319,0.0,T_161019_2_2
1320,1.0,T_161019_3_1
1321,5.0,T_161019_3_2
1322,3.0,T_161019_4_1
1323,2.0,T_161019_4_2
1324,2.0,T_161019_4_3
1325,2.0,T_161019_4_4
1326,2.0,T_161019_6_1
1327,4.0,T_161019_6_2
1328,6.0,T_161019_6_4
1329,4.0,T_161019_7_1
1330,3.0,T_161019_8_1
1331,0.0,T_161019_8_2
1332,1.0,T_161019_8_3
1333,5.0,T_161019_8_4
1334,2.0,T_161019_8_5
1335,3.0,T_161019_10_1
1336,2.0,T_161019_11_1
1337,0.0,T_161019_11_2
1338,1.0,T_161019_12_1
1339,0.0,T_161019_12_2
1340,4.0,T_161019_12_3
1341,2.0,T_161019_12_4
1342,4.0,T_161019_13_1
1343,3.0,T_161019_13_2
1344,4.0,T_161019_14_3
1345,3.0,T_161019_14_4
1346,3.0,T_161019_14_5
1347,5.0,T_161019_14_6
1348,5.0,T_161019_14_8
1349,0.0,T_161019_14_9
1350,3.0,T_161019_15_1
1351,4.0,T_161019_15_2
1352,5.0,T_161026_1_1
1353,3.0,T_161026_1_2
1354,6.0,T_161026_20_1
1355,3.0,T_161026_21_1
1356,4.0,T_161026_23_1
1357,3.0,T_161026_24_1
1358,2.0,T_161026_HuCxBG_erksyp_0_1
1359,5.0,T_161026_HuCxBG_erksyp_0_2
1360,2.0,T_161026_HuCxBG_erksyp_0_3
1361,0.0,T_161026_HuCxBG_erksyp_2_2
1362,2.0,T_161026_HuCxBG_erksyp_2_3
1363,2.0,T_161026_HuCxBG_erksyp_2_4
1364,0.0,T_161026_HuCxBG_erksyp_2_5
1365,0.0,T_161026_HuCxBG_erksyp_3_1
1366,1.0,T_161026_HuCxBG_erksyp_3_2
1367,1.0,T_161026_HuCxBG_erksyp_3_3
1368,6.0,T_161026_HuCxBG_erksyp_4_1
1369,1.0,T_161026_HuCxBG_erksyp_5_1
1370,3.0,T_161026_HuCxBG_erksyp_6_1
1371,0.0,T_161026_HuCxBG_erksyp_7_1
1372,2.0,T_161026_HuCxBG_erksyp_8_1
1373,0.0,T_161026_HuCxBG_erksyp_8_2
1374,1.0,T_161026_HuCxBG_erksyp_9_1
1375,6.0,T_161026_HuCxBG_erksyp_10_1
1376,2.0,T_161026_HuCxBG_erksyp_10_2
1377,5.0,T_161026_HuCxBG_erksyp_11_1
1378,2.0,T_161026_HuCxBG_erksyp_11_2
1379,5.0,T_161026_HuCxBG_erksyp_12_1
1380,0.0,T_161026_HuCxBG_erksyp_12_2
